,time,frequency,confidence
1379,13.79,32.556694886316166,0.49683052
1380,13.8,261.2733465282532,0.077552326
1381,13.81,168.1882901297305,0.15471761
1382,13.82,140.24617442074276,0.31364405
1383,13.83,147.45002208539145,0.09388317
1384,13.84,155.87241974434542,0.10085804
1385,13.85,158.69160376556246,0.14138083
1386,13.86,32.00821597400968,0.186241
1387,13.87,275.0084400432198,0.15510075
1388,13.88,34.73869591816819,0.30415034
1389,13.89,34.97811912338647,0.36354792
1390,13.9,272.78317316201156,0.14893845
1391,13.91,273.2152376789114,0.16966681
1392,13.92,68.70548479361209,0.08853848
1393,13.93,219.47583794791143,0.14076723
1394,13.94,217.97771366002425,0.21065749
1395,13.95,55.248723183739614,0.033617493
1396,13.96,278.6745998443931,0.14161828
1397,13.97,279.6016318505166,0.045109756
1398,13.98,296.93273600108586,0.33993414
1399,13.99,1184.2230144853713,0.036320448
1400,14.0,713.8922020348076,0.03228224
1401,14.01,541.0885071760289,0.13452727
1402,14.02,547.1255182978961,0.14131773
1403,14.03,547.1255182978961,0.14131773
1404,14.04,547.1255182978961,0.14131773
1405,14.05,547.1255182978961,0.14131773
1406,14.06,547.1255182978961,0.14131773
1407,14.07,547.1255182978961,0.14131773
1408,14.08,547.1255182978961,0.14131773
1409,14.09,547.1255182978961,0.14131773
1410,14.1,547.1255182978961,0.14131773
1411,14.11,547.1255182978961,0.14131773
1412,14.12,547.1255182978961,0.14131773
1413,14.13,547.1255182978961,0.14131773
1414,14.14,547.1255182978961,0.14131773
1415,14.15,547.1255182978961,0.14131773
1416,14.16,547.1255182978961,0.14131773
1417,14.17,547.1255182978961,0.14131773
1418,14.18,547.1255182978961,0.14131773
1419,14.19,547.1255182978961,0.14131773
1420,14.2,547.1255182978961,0.14131773
1421,14.21,547.1255182978961,0.14131773
1422,14.22,547.1255182978961,0.14131773
1423,14.23,547.1255182978961,0.14131773
1424,14.24,547.1255182978961,0.14131773
1425,14.25,547.1255182978961,0.14131773
1426,14.26,547.1255182978961,0.14131773
1427,14.27,547.1255182978961,0.14131773
1428,14.28,547.1255182978961,0.14131773
1429,14.29,547.1255182978961,0.14131773
1430,14.3,547.1255182978961,0.14131773
1431,14.31,547.1255182978961,0.14131773
1432,14.32,547.1255182978961,0.14131773
1433,14.33,547.1255182978961,0.14131773
1434,14.34,547.1255182978961,0.14131773
1435,14.35,547.1255182978961,0.14131773
1436,14.36,547.1255182978961,0.14131773
1437,14.37,547.1255182978961,0.14131773
1438,14.38,547.1255182978961,0.14131773
1439,14.39,547.1255182978961,0.14131773
1440,14.4,547.1255182978961,0.14131773
1441,14.41,547.1255182978961,0.14131773
1442,14.42,547.1255182978961,0.14131773
1443,14.43,547.1255182978961,0.14131773
1444,14.44,547.1255182978961,0.14131773
1445,14.45,547.1255182978961,0.14131773
1446,14.46,547.1255182978961,0.14131773
1447,14.47,547.1255182978961,0.14131773
1448,14.48,547.1255182978961,0.14131773
1449,14.49,547.1255182978961,0.14131773
1450,14.5,547.1255182978961,0.14131773
1451,14.51,547.1255182978961,0.14131773
1452,14.52,547.1255182978961,0.14131773
1453,14.53,547.1255182978961,0.14131773
1454,14.54,547.1255182978961,0.14131773
1455,14.55,547.1255182978961,0.14131773
1456,14.56,547.1255182978961,0.14131773
1457,14.57,547.1255182978961,0.14131773
1458,14.58,547.1255182978961,0.14131773
1459,14.59,547.1255182978961,0.14131773
1460,14.6,547.1255182978961,0.14131773
1461,14.61,547.1255182978961,0.14131773
1462,14.62,547.1255182978961,0.14131773
1463,14.63,547.1255182978961,0.14131773
1464,14.64,547.1255182978961,0.14131773
1465,14.65,547.1255182978961,0.14131773
1466,14.66,547.1255182978961,0.14131773
1467,14.67,547.1255182978961,0.14131773
1468,14.68,547.1255182978961,0.14131773
1469,14.69,547.1255182978961,0.14131773
1470,14.7,547.1255182978961,0.14131773
1471,14.71,547.1255182978961,0.14131773
1472,14.72,547.1254771248846,0.14131771
1473,14.73,547.1254771248846,0.14131771
1474,14.74,547.1254771248846,0.14131771
